# BUSCO version is: 5.7.1 
# The lineage dataset is: endopterygota_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 2124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
112578at33392	Complete	NC_007420.3	15300767	15301337	+	200.4	137	https://v10-1.orthodb.org/?query=112578at33392	Transmembrane protein 11
112583at33392	Complete	NC_007421.3	8126022	8126568	+	226.5	139	https://v10-1.orthodb.org/?query=112583at33392	Armet protein
112634at33392	Complete	NC_007417.3	4737405	4736714	-	221.9	108	https://v10-1.orthodb.org/?query=112634at33392	Ribosomal protein S12/S23
112694at33392	Missing
112758at33392	Complete	NC_007424.3	5754230	5755697	+	187.2	156	https://v10-1.orthodb.org/?query=112758at33392	RPII140-upstream gene protein
112760at33392	Missing
112770at33392	Complete	NC_007418.3	813598	812652	-	193.0	179	https://v10-1.orthodb.org/?query=112770at33392	CBF1-interacting co-repressor CIR, N-terminal domain
112950at33392	Missing
112966at33392	Missing
113078at33392	Complete	NC_007419.2	1601333	1595761	-	326.6	225	https://v10-1.orthodb.org/?query=113078at33392	RNA recognition motif domain
113111at33392	Complete	NC_007419.2	3308358	3308839	+	212.3	114	https://v10-1.orthodb.org/?query=113111at33392	Trafficking protein particle complex subunit 2
113125at33392	Complete	NC_007422.5	4904419	4904994	+	148.4	108	https://v10-1.orthodb.org/?query=113125at33392	Uncharacterised protein family UPF0220
113191at33392	Complete	NC_007417.3	13031244	13030378	-	171.2	143	https://v10-1.orthodb.org/?query=113191at33392	Next to BRCA1, central domain
113238at33392	Complete	NC_007418.3	24970325	24970872	+	232.2	120	https://v10-1.orthodb.org/?query=113238at33392	Ubiquitin-conjugating enzyme E2
113263at33392	Missing
113339at33392	Complete	NC_007423.3	13784498	13785177	+	298.9	161	https://v10-1.orthodb.org/?query=113339at33392	protein canopy 4
113382at33392	Complete	NC_007424.3	9677565	9678537	+	267.0	200	https://v10-1.orthodb.org/?query=113382at33392	tRNA/rRNA methyltransferase, SpoU type
113414at33392	Complete	NC_007419.2	290259	289070	-	199.4	177	https://v10-1.orthodb.org/?query=113414at33392	organic solute transporter alpha-like protein
113427at33392	Missing
113544at33392	Complete	NC_007422.5	12837872	12838446	+	262.0	135	https://v10-1.orthodb.org/?query=113544at33392	Ubiquitin-conjugating enzyme E2
113587at33392	Complete	NC_007420.3	5269712	5269066	-	165.4	131	https://v10-1.orthodb.org/?query=113587at33392	Sugar transporter SWEET
113622at33392	Complete	NC_007420.3	2760729	2761701	+	269.5	181	https://v10-1.orthodb.org/?query=113622at33392	Vta1, C-terminal
113709at33392	Complete	NC_007420.3	7349593	7350250	+	295.2	175	https://v10-1.orthodb.org/?query=113709at33392	Pre-mRNA-splicing factor SPF27
113714at33392	Complete	NC_007424.3	15641612	15640790	-	207.0	153	https://v10-1.orthodb.org/?query=113714at33392	Signal recognition particle receptor, beta subunit
113733at33392	Complete	NC_007418.3	23225681	23228606	+	234.8	178	https://v10-1.orthodb.org/?query=113733at33392	Lysosome-associated membrane glycoprotein
113834at33392	Complete	NC_007423.3	14555561	14556242	+	170.4	136	https://v10-1.orthodb.org/?query=113834at33392	Transcription factor Jun
113913at33392	Complete	NC_007421.3	8131711	8129902	-	153.3	87	https://v10-1.orthodb.org/?query=113913at33392	Iron sulphur-containing domain, CDGSH-type
114084at33392	Complete	NC_007421.3	33154	33705	+	220.7	112	https://v10-1.orthodb.org/?query=114084at33392	DNA-directed RNA polymerase subunit
114097at33392	Complete	NC_007421.3	403713	403167	-	238.9	128	https://v10-1.orthodb.org/?query=114097at33392	Ubiquitin-conjugating enzyme E2
114147at33392	Complete	NC_007416.3	4986382	4986868	+	179.3	114	https://v10-1.orthodb.org/?query=114147at33392	PDZ domain
114162at33392	Complete	NC_007422.5	13229978	13228503	-	267.4	182	https://v10-1.orthodb.org/?query=114162at33392	Ribosomal protein L9, N-terminal
114208at33392	Complete	NC_007420.3	10926363	10924230	-	196.9	192	https://v10-1.orthodb.org/?query=114208at33392	Secretion-regulating guanine nucleotide exchange factor
114240at33392	Complete	NC_007417.3	8858516	8859165	+	261.5	149	https://v10-1.orthodb.org/?query=114240at33392	Myc-type, basic helix-loop-helix (bHLH) domain
114318at33392	Complete	NC_007424.3	5189026	5187713	-	115.6	162	https://v10-1.orthodb.org/?query=114318at33392	AIMP2, thioredoxin-like domain
114375at33392	Complete	NC_007417.3	10187635	10188148	+	206.5	118	https://v10-1.orthodb.org/?query=114375at33392	EF-hand domain
114378at33392	Complete	NC_007417.3	13036587	13036095	-	165.9	104	https://v10-1.orthodb.org/?query=114378at33392	Protein quiver
114384at33392	Complete	NC_007419.2	2909558	2910035	+	244.3	125	https://v10-1.orthodb.org/?query=114384at33392	Ribosomal protein L21e
114441at33392	Complete	NC_007422.5	11280409	11281275	+	250.5	147	https://v10-1.orthodb.org/?query=114441at33392	TM2 domain
114442at33392	Complete	NC_007422.5	3292672	3293657	+	233.8	140	https://v10-1.orthodb.org/?query=114442at33392	Glucosamine 6-phosphate N-acetyltransferase
114519at33392	Complete	NC_007424.3	7172143	7172613	+	127.4	86	https://v10-1.orthodb.org/?query=114519at33392	Mitochondrial import receptor subunit Tom22
114592at33392	Complete	NC_007422.5	418882	418427	-	256.1	124	https://v10-1.orthodb.org/?query=114592at33392	Ribosomal protein L14P
114647at33392	Complete	NC_007423.3	5013661	5014303	+	139.6	133	https://v10-1.orthodb.org/?query=114647at33392	B9 domain
114661at33392	Complete	NC_007422.5	2263324	2263856	+	227.5	114	https://v10-1.orthodb.org/?query=114661at33392	RNA-binding domain superfamily
114758at33392	Complete	NC_007419.2	1548816	1549327	+	225.6	118	https://v10-1.orthodb.org/?query=114758at33392	Ribosomal protein L14P
114840at33392	Complete	NC_007417.3	11542519	11543466	+	208.9	178	https://v10-1.orthodb.org/?query=114840at33392	NUDIX hydrolase domain
114861at33392	Complete	NC_007423.3	9809667	9808388	-	102.8	211	https://v10-1.orthodb.org/?query=114861at33392	WD40 repeat
114867at33392	Complete	NC_007423.3	9462801	9461612	-	189.5	205	https://v10-1.orthodb.org/?query=114867at33392	Tetratricopeptide, SHNi-TPR domain
115128at33392	Complete	NC_007422.5	10410279	10409601	-	178.7	121	https://v10-1.orthodb.org/?query=115128at33392	CDP-alcohol phosphatidyltransferase
115130at33392	Complete	NC_007421.3	1465453	1464452	-	257.5	244	https://v10-1.orthodb.org/?query=115130at33392	WD40 repeat
115162at33392	Missing
115290at33392	Complete	NC_007418.3	1235780	1235247	-	173.6	94	https://v10-1.orthodb.org/?query=115290at33392	Rab5-interacting protein
115471at33392	Complete	NC_007420.3	13508715	13507900	-	225.8	153	https://v10-1.orthodb.org/?query=115471at33392	Signal peptidase complex subunit 2
115498at33392	Complete	NC_007424.3	13906200	13905507	-	194.7	165	https://v10-1.orthodb.org/?query=115498at33392	Cysteine oxygenase/2-aminoethanethiol dioxygenase
115508at33392	Complete	NC_007424.3	16096034	16101056	+	363.4	187	https://v10-1.orthodb.org/?query=115508at33392	Protein of unknown function DUF1676
115863at33392	Complete	NC_007418.3	12179534	12185068	+	251.1	133	https://v10-1.orthodb.org/?query=115863at33392	NUDIX hydrolase domain
115878at33392	Complete	NC_007424.3	4103680	4109158	+	204.2	125	https://v10-1.orthodb.org/?query=115878at33392	Chromo domain
115954at33392	Complete	NC_007424.3	5125695	5125270	-	216.0	99	https://v10-1.orthodb.org/?query=115954at33392	Ribosomal protein S8
116042at33392	Complete	NC_007423.3	7066626	7065851	-	177.7	146	https://v10-1.orthodb.org/?query=116042at33392	Thymidylate kinase
116059at33392	Complete	NC_007425.3	4277274	4278029	+	212.3	201	https://v10-1.orthodb.org/?query=116059at33392	Dehydrodolichyl diphosphate synthase complex subunit Nus1
116105at33392	Complete	NC_007420.3	15112987	15113535	+	208.0	109	https://v10-1.orthodb.org/?query=116105at33392	Oligosaccharyl transferase complex, subunit OST3/OST6
116109at33392	Complete	NC_007421.3	3214878	3218358	+	197.0	103	https://v10-1.orthodb.org/?query=116109at33392	Single domain Von Willebrand factor type C domain
116127at33392	Complete	NC_007424.3	15578926	15578428	-	148.0	120	https://v10-1.orthodb.org/?query=116127at33392	NADH dehydrogenase 1, beta subcomplex, subunit 6
116133at33392	Complete	NC_007422.5	11769475	11774342	+	206.8	136	https://v10-1.orthodb.org/?query=116133at33392	Small GTPase superfamily, ARF/SAR type
116386at33392	Complete	NC_007420.3	14281967	14281417	-	171.7	110	https://v10-1.orthodb.org/?query=116386at33392	Ribosomal protein L20
116435at33392	Missing
116442at33392	Complete	NC_007424.3	15642178	15642966	+	241.9	177	https://v10-1.orthodb.org/?query=116442at33392	Methyltransferase domain
116475at33392	Complete	NC_007422.5	3413180	3413560	+	125.5	82	https://v10-1.orthodb.org/?query=116475at33392	Vps55/LEPROT
116539at33392	Complete	NC_007422.5	8619831	8619306	-	233.5	130	https://v10-1.orthodb.org/?query=116539at33392	TMEM222/RTE1
116590at33392	Complete	NC_007420.3	5765887	5774990	+	184.2	107	https://v10-1.orthodb.org/?query=116590at33392	Profilin
116700at33392	Complete	NC_007422.5	10925889	10926957	+	214.5	119	https://v10-1.orthodb.org/?query=116700at33392	Ribosomal protein S11
116914at33392	Complete	NC_007417.3	15021530	15021009	-	237.7	134	https://v10-1.orthodb.org/?query=116914at33392	Histone deacetylase complex subunit SAP18
116917at33392	Complete	NC_007423.3	7859661	7860192	+	186.4	112	https://v10-1.orthodb.org/?query=116917at33392	NADH-ubiquinone oxidoreductase, subunit 10
116926at33392	Complete	NC_007418.3	29935314	29934481	-	187.0	117	https://v10-1.orthodb.org/?query=116926at33392	Ribosomal protein L14e domain
116977at33392	Complete	NC_007425.3	6205561	6206237	+	173.2	129	https://v10-1.orthodb.org/?query=116977at33392	Ubiquinol-cytochrome c chaperone, CBP3
117019at33392	Complete	NC_007416.3	6620176	6620721	+	198.4	100	https://v10-1.orthodb.org/?query=117019at33392	PDZ domain
117085at33392	Complete	NC_007423.3	12070954	12070453	-	190.9	92	https://v10-1.orthodb.org/?query=117085at33392	Acyl carrier protein
117189at33392	Complete	NC_007422.5	2107710	2108130	+	230.5	109	https://v10-1.orthodb.org/?query=117189at33392	BTB/POZ domain
117259at33392	Complete	NC_007423.3	9963438	9962571	-	268.4	183	https://v10-1.orthodb.org/?query=117259at33392	6-Phosphogluconolactonase
117382at33392	Complete	NC_007419.2	1395898	1401323	+	258.9	170	https://v10-1.orthodb.org/?query=117382at33392	Zinc finger, AN1-type
117470at33392	Complete	NC_007423.3	2512169	2512786	+	218.3	120	https://v10-1.orthodb.org/?query=117470at33392	Ribosomal protein L32e
117556at33392	Complete	NC_007422.5	1172170	1170817	-	164.7	135	https://v10-1.orthodb.org/?query=117556at33392	Ribosome-binding factor A
117589at33392	Complete	NC_007422.5	2316706	2316053	-	234.6	119	https://v10-1.orthodb.org/?query=117589at33392	Ribosomal protein L7Ae/L30e/S12e/Gadd45
117672at33392	Complete	NC_007420.3	10035784	10035091	-	230.1	159	https://v10-1.orthodb.org/?query=117672at33392	Pre-mRNA-splicing factor  Cwf15/Cwc15
117767at33392	Complete	NC_007424.3	13700886	13708849	+	293.7	214	https://v10-1.orthodb.org/?query=117767at33392	Eukaryotic rRNA processing
117818at33392	Complete	NC_007422.5	642929	643676	+	180.4	143	https://v10-1.orthodb.org/?query=117818at33392	Dihydrofolate reductase
117853at33392	Complete	NC_007417.3	14920147	14920855	+	238.2	205	https://v10-1.orthodb.org/?query=117853at33392	U3 small nucleolar RNA-associated protein 11
117933at33392	Complete	NC_007424.3	15094534	15094840	+	173.3	95	https://v10-1.orthodb.org/?query=117933at33392	Ribosomal protein S18
118053at33392	Complete	NC_007420.3	9131982	9131319	-	183.8	105	https://v10-1.orthodb.org/?query=118053at33392	Transmembrane protein 18
118098at33392	Complete	NC_007420.3	10601763	10601083	-	267.7	181	https://v10-1.orthodb.org/?query=118098at33392	Golgi SNAP receptor complex member 2
118131at33392	Missing
118220at33392	Complete	NC_007424.3	9378790	9377976	-	329.3	195	https://v10-1.orthodb.org/?query=118220at33392	Mediator of RNA polymerase II transcription subunit 19
118238at33392	Complete	NC_007423.3	13685134	13685759	+	194.8	132	https://v10-1.orthodb.org/?query=118238at33392	Snf7 family
118354at33392	Complete	NC_007418.3	1232067	1231527	-	238.8	149	https://v10-1.orthodb.org/?query=118354at33392	Adenylate kinase isoenzyme 6
118386at33392	Complete	NC_007421.3	9151022	9150290	-	199.7	142	https://v10-1.orthodb.org/?query=118386at33392	protein FAM173B
118456at33392	Complete	NC_007422.5	4898326	4896474	-	262.8	215	https://v10-1.orthodb.org/?query=118456at33392	TRAF3-interacting protein 1, C-terminal domain
118652at33392	Complete	NC_007418.3	5394900	5395729	+	229.6	164	https://v10-1.orthodb.org/?query=118652at33392	PQ-loop repeat
118788at33392	Complete	NC_007422.5	9990093	9989442	-	269.7	146	https://v10-1.orthodb.org/?query=118788at33392	TM2 domain
118819at33392	Complete	NC_007423.3	12743190	12741192	-	106.8	103	https://v10-1.orthodb.org/?query=118819at33392	Protein of unknown function DUF3695
118882at33392	Complete	NC_007418.3	23131899	23131465	-	122.1	96	https://v10-1.orthodb.org/?query=118882at33392	Ribonuclease H2, subunit C
118979at33392	Complete	NC_007418.3	11034923	11035828	+	228.1	160	https://v10-1.orthodb.org/?query=118979at33392	Fcf2 pre-rRNA processing, C-terminal
119022at33392	Complete	NC_007420.3	11193426	11193102	-	95.0	77	https://v10-1.orthodb.org/?query=119022at33392	M-phase phosphoprotein 6
119037at33392	Complete	NC_007419.2	250082	251322	+	218.9	233	https://v10-1.orthodb.org/?query=119037at33392	Protein SMG9
119111at33392	Complete	NC_007424.3	7001728	7004019	+	139.3	194	https://v10-1.orthodb.org/?query=119111at33392	DNA recombination and repair protein Rad51-like, C-terminal
119147at33392	Complete	NC_007417.3	574354	574786	+	123.1	73	https://v10-1.orthodb.org/?query=119147at33392	DNA-directed RNA polymerase subunit
119153at33392	Complete	NC_007424.3	11065380	11065794	+	183.9	88	https://v10-1.orthodb.org/?query=119153at33392	RNA recognition motif domain
119291at33392	Complete	NC_007418.3	7548580	7547026	-	271.5	371	https://v10-1.orthodb.org/?query=119291at33392	Las1
119314at33392	Complete	NC_007418.3	27048824	27049305	+	154.3	100	https://v10-1.orthodb.org/?query=119314at33392	Trm112-like
119483at33392	Complete	NC_007425.3	3136127	3137082	+	106.3	113	https://v10-1.orthodb.org/?query=119483at33392	Transmembrane protein 138
119522at33392	Complete	NC_007421.3	3893506	3892816	-	212.4	148	https://v10-1.orthodb.org/?query=119522at33392	Anticodon-binding domain
119531at33392	Complete	NC_007422.5	13469368	13468426	-	202.2	174	https://v10-1.orthodb.org/?query=119531at33392	Exoribonuclease, phosphorolytic domain 1
119544at33392	Missing
119654at33392	Complete	NC_007420.3	8439534	8439993	+	141.0	110	https://v10-1.orthodb.org/?query=119654at33392	PIH1D1/2/3, CS-like domain
119661at33392	Complete	NC_007418.3	6221676	6220968	-	197.1	153	https://v10-1.orthodb.org/?query=119661at33392	ER membrane protein complex subunit 8/9
119672at33392	Complete	NC_007420.3	10157594	10156847	-	172.6	174	https://v10-1.orthodb.org/?query=119672at33392	DNA replication complex GINS protein SLD5
119717at33392	Complete	NC_007417.3	10479953	10480355	+	205.8	95	https://v10-1.orthodb.org/?query=119717at33392	Transcription initiation factor IID, subunit 13
119742at33392	Complete	NC_007419.2	1138415	1138956	+	202.9	110	https://v10-1.orthodb.org/?query=119742at33392	Single-stranded DNA-binding protein
119767at33392	Complete	NC_007425.3	7108174	7107657	-	105.7	94	https://v10-1.orthodb.org/?query=119767at33392	mRNA splicing factor, Cwf18
119904at33392	Complete	NC_007423.3	13509901	13510414	+	97.0	93	https://v10-1.orthodb.org/?query=119904at33392	zinc finger HIT domain-containing protein 3
119912at33392	Complete	NC_007425.3	638533	637918	-	204.5	129	https://v10-1.orthodb.org/?query=119912at33392	Prefoldin alpha-like
119925at33392	Complete	NC_007421.3	9432302	9439927	+	147.4	207	https://v10-1.orthodb.org/?query=119925at33392	GK21690
120045at33392	Complete	NC_007419.2	10041909	10041440	-	145.0	107	https://v10-1.orthodb.org/?query=120045at33392	Proteasome maturation factor Ump1
120068at33392	Complete	NC_007424.3	11114762	11114186	-	165.0	118	https://v10-1.orthodb.org/?query=120068at33392	Coenzyme Q-binding protein COQ10, mitochondrial
120195at33392	Complete	NC_007416.3	3753734	3753141	-	252.9	141	https://v10-1.orthodb.org/?query=120195at33392	Golgin subfamily A member 7/ERF4
120253at33392	Complete	NC_007422.5	10789155	10788795	-	190.8	88	https://v10-1.orthodb.org/?query=120253at33392	SKP1 component, POZ domain
120285at33392	Complete	NC_007418.3	29945996	29946468	+	179.0	114	https://v10-1.orthodb.org/?query=120285at33392	Nuclear transport factor 2
120524at33392	Complete	NC_007422.5	1452956	1452263	-	186.5	145	https://v10-1.orthodb.org/?query=120524at33392	26S Proteasome non-ATPase regulatory subunit 9
120605at33392	Complete	NC_007423.3	4188946	4188554	-	192.4	94	https://v10-1.orthodb.org/?query=120605at33392	Ribosomal protein S26e
120644at33392	Complete	NC_007418.3	11114996	11114509	-	209.7	126	https://v10-1.orthodb.org/?query=120644at33392	Multiprotein bridging factor 1, N-terminal
120654at33392	Complete	NC_007425.3	4440922	4441258	+	150.7	94	https://v10-1.orthodb.org/?query=120654at33392	2Fe-2S ferredoxin-like superfamily
120762at33392	Complete	NC_007423.3	11775508	11775138	-	206.7	102	https://v10-1.orthodb.org/?query=120762at33392	Protein quiver
120779at33392	Complete	NC_007418.3	23727362	23727977	+	194.1	130	https://v10-1.orthodb.org/?query=120779at33392	SRP-independent targeting protein 2/TMEM208
120842at33392	Complete	NC_007418.3	7029513	7028790	-	161.3	166	https://v10-1.orthodb.org/?query=120842at33392	Proteasome assembly chaperone 2
120921at33392	Complete	NC_007418.3	16639358	16639939	+	100.0	94	https://v10-1.orthodb.org/?query=120921at33392	Zinc finger, CCCH-type
120935at33392	Complete	NC_007418.3	564961	565420	+	180.9	113	https://v10-1.orthodb.org/?query=120935at33392	Selenoprotein F/M domain
120943at33392	Complete	NC_007424.3	7364469	7365227	+	213.3	131	https://v10-1.orthodb.org/?query=120943at33392	Josephin domain
